vintage,state,fips,county,max_recdate,totalcount
202004,IN,18001,Adams County,20200327,17632
202004,IN,18077,Jefferson County,20181212,18681
202004,IN,18143,Scott County,20191231,6706
202004,IN,18105,Monroe County,20200312,69736
202004,IN,18093,Lawrence County,20200326,17372
202004,IN,18095,Madison County,20200327,58635
202004,IN,18111,Newton County,20190531,2968
202004,IN,18183,Whitley County,20191120,24468
202004,IN,18027,Daviess County,20200129,8625
202004,IN,18083,Knox County,20200303,21860
202004,IN,18065,Henry County,20200312,24714
202004,IN,18129,Posey County,20200318,7919
202004,IN,18043,Floyd County,20200331,26976
202004,IN,18125,Pike County,20171229,2320
202004,IN,18075,Jay County,20190613,4389
202004,IN,18057,Hamilton County,20200305,231816
202004,IN,18003,Allen County,20200313,246991
202004,IN,18073,Jasper County,20200323,19715
202004,IN,18037,Dubois County,20200408,18873
202004,KS,20135,Ness County,20100301,1289
202004,KS,20207,Woodson County,20100401,2465
202004,KS,20089,Jewell County,20100501,1903
202004,KS,20041,Dickinson County,20141013,10897
202004,KS,20175,Seward County,20171130,9188
202004,KS,20197,Wabaunsee County,20191009,5171
202004,KS,20121,Miami County,20200331,12634
202004,KS,20131,Nemaha County,19960401,2
202004,KS,20167,Russell County,20090501,5043
202004,KS,20047,Edwards County,20100501,1742
202004,KS,20189,Stevens County,20100501,2276
202004,KS,20049,Elk County,20140910,2042
202004,KS,20095,Kingman County,20171027,3659
202004,KS,20069,Gray County,20190913,3453
202004,KS,20149,Pottawatomie County,20200318,15449
202004,KS,20105,Lincoln County,20090401,1744
202004,KS,20039,Decatur County,20100501,2287
202004,KS,20199,Wallace County,20100501,656
202004,KS,20181,Sherman County,20170320,3555
202004,KS,20033,Comanche County,20180406,1134
202004,KS,20037,Crawford County,20190827,24182
202004,KS,20045,Douglas County,20200316,73782
202004,KS,20053,Ellsworth County,20090501,2731
202004,KS,20109,Logan County,20100501,1207
202004,KS,20191,Sumner County,20171129,12442
202004,KS,20209,Wyandotte County,20200330,128421
202004,KY,21133,Letcher County,20180514,1104
202004,KY,21175,Morgan County,20200122,4311
202004,KY,21207,Russell County,20200129,9642
202004,KY,21049,Clark County,20200302,20720
202004,KY,21177,Muhlenberg County,20200306,17307
202004,KY,21227,Warren County,20200319,24689
202004,KY,21031,Butler County,20180323,12192
202004,KY,21103,Henry County,20190604,10
202004,KY,21161,Mason County,20191107,11127
202004,KY,21033,Caldwell County,20200218,5885
202004,KY,21047,Christian County,20200310,17226
202004,KY,21029,Bullitt County,20200312,51002
202004,KY,21151,Madison County,20200316,20485
202004,KY,21045,Casey County,20180208,14216
202004,KY,21235,Whitley County,20181004,5226
202004,KY,21233,Webster County,20190726,6282
202004,KY,21017,Bourbon County,20200114,10540
202004,KY,21117,Kenton County,20200310,120606
202004,KY,21073,Franklin County,20200319,61138
202004,KY,21121,Knox County,20130924,4656
202004,KY,21023,Bracken County,20180709,7867
202004,KY,21071,Floyd County,20191120,3958
202004,KY,21183,Ohio County,20200128,3458
202004,KY,21061,Edmonson County,20200311,5270
202004,KY,21179,Nelson County,20200316,30947
202004,KY,21015,Boone County,20200331,94142
202004,LA,22113,Vermilion Parish,20191212,946
202004,LA,22085,Sabine Parish,20200323,21085
202004,LA,22007,Assumption Parish,20200327,6346
202004,LA,22105,Tangipahoa Parish,20200407,66831
202004,LA,22083,Richland Parish,20160720,1592
202004,LA,22025,Catahoula Parish,20190506,1896
202004,LA,22023,Cameron Parish,20200214,1248
202004,LA,22063,Livingston Parish,20200318,70569
202004,LA,22099,St. Martin Parish,20200327,8191
202004,LA,22093,St. James Parish,20200302,1987
202004,LA,22009,Avoyelles Parish,20200327,23019
202004,LA,22027,Claiborne Parish,20200407,2283
202004,LA,22055,Lafayette Parish,20200320,72112
202004,LA,22061,Lincoln Parish,20200327,17677
202004,MA,25027,Worcester County,20200331,476700
202004,MA,25019,Nantucket County,20200123,16741
202004,MA,25015,Hampshire County,20200331,71099
202004,MA,25025,Suffolk County,20200331,302505
202004,MA,25001,Barnstable County,20200406,311682
202004,MD,24043,Washington County,20200309,147902
202004,MD,24017,Charles County,20200305,128486
202004,MD,24025,Harford County,20200305,205123
202004,MD,24039,Somerset County,20200306,28833
202004,ME,23009,Hancock County,20200309,16698
202004,ME,23025,Somerset County,20200309,5462
202004,ME,23011,Kennebec County,20200331,44971
202004,MI,26051,Gladwin County,20190920,12979
202004,MI,26093,Livingston County,20200303,114466
202004,MI,26107,Mecosta County,20200316,14353
202004,MI,26157,Tuscola County,20200320,25544
202004,MI,26047,Emmet County,20200402,3267
202004,MI,26071,Iron County,20150604,1326
202004,MI,26019,Benzie County,20190614,11886
202004,MI,26127,Oceana County,20191204,10277
202004,MI,26027,Cass County,20200305,8977
202004,MI,26161,Washtenaw County,20200319,224110
202004,MI,26143,Roscommon County,20200326,16196
202004,MI,26113,Missaukee County,20130412,1065
202004,MI,26165,Wexford County,20190903,28034
202004,MI,26011,Arenac County,20191108,6677
202004,MI,26105,Mason County,20200313,16651
202004,MI,26091,Lenawee County,20200325,15560
202004,MI,26151,Sanilac County,20191204,11827
202004,MI,26099,Macomb County,20200313,658084
202004,MI,26015,Barry County,20200320,36670
202004,MN,27149,Stevens County,20190910,1382
202004,MN,27157,Wabasha County,20200311,14557
202004,MN,27147,Steele County,20200317,12677
202004,MN,27065,Kanabec County,20200326,10062
202004,MN,27053,Hennepin County,20200407,912036
202004,MN,27165,Watonwan County,20190822,4996
202004,MN,27031,Cook County,20191107,5983
202004,MN,27131,Rice County,20200309,36476
202004,MN,27037,Dakota County,20200313,265001
202004,MN,27045,Fillmore County,20200320,14172
202004,MN,27097,Morrison County,20200330,25084
202004,MN,27083,Lyon County,20200410,12203
202004,MN,27105,Nobles County,20191001,3439
202004,MN,27061,Itasca County,20200310,20455
202004,MN,27021,Cass County,20200324,37087
202004,MN,27163,Washington County,20200406,176607
202004,MN,27143,Sibley County,20190531,1874
202004,MN,27025,Chisago County,20190719,42601
202004,MN,27121,Pope County,20190927,7402
202004,MN,27027,Clay County,20200306,24510
202004,MN,27117,Pipestone County,20200407,7222
202004,MO,29057,Dade County,20160603,3
202004,MO,29141,Morgan County,20190912,1743
202004,MO,29145,Newton County,20191216,1865
202004,MO,29003,Andrew County,20200113,5320
202004,MO,29155,Pemiscot County,20200306,2254
202004,MO,29107,Lafayette County,20200325,20658
202004,MO,29149,Oregon County,20190723,10
202004,MO,29159,Pettis County,20191004,32166
202004,MO,29186,Ste. Genevieve County,20200124,1999
202004,MO,29137,Monroe County,20200310,55
202004,MO,29201,Scott County,20171120,10210
202004,MO,29007,Audrain County,20190607,6082
202004,MO,29169,Pulaski County,20191029,13907
202004,MO,29177,Ray County,20191204,36
202004,MO,29117,Livingston County,20200131,2871
202004,MO,29147,Nodaway County,20200228,189
202004,MO,29043,Christian County,20200313,49533
202004,MO,29510,St. Louis city,20200320,282996
202004,MO,29215,Texas County,20160527,1
202004,MO,29083,Henry County,20190219,16203
202004,MO,29223,Wayne County,20190416,33
202004,MO,29075,Gentry County,20191028,42
202004,MO,29049,Clinton County,20191210,91
202004,MO,29013,Bates County,20200221,2901
202004,MO,29097,Jasper County,20200310,114878
202004,MO,29123,Madison County,20200319,2142
202004,MO,29099,Jefferson County,20200325,124340
202004,MS,28153,Wayne County,20161121,7977
202004,MS,28111,Perry County,20190401,4152
202004,MS,28141,Tishomingo County,20190912,546
202004,MS,28073,Lamar County,20200102,9927
202004,MS,28127,Simpson County,20200313,1786
202004,MS,28157,Wilkinson County,20131107,671
202004,MS,28101,Newton County,20180305,734
202004,MS,28069,Kemper County,20190524,80
202004,MS,28121,Rankin County,20200211,39494
202004,MS,28099,Neshoba County,20161228,1867
202004,MS,28155,Webster County,20190826,2734
202004,MS,28147,Walthall County,20191217,268
202004,MS,28071,Lafayette County,20200318,24120
202004,MS,28059,Jackson County,20200326,11798
202004,MS,28135,Tallahatchie County,20070313,13
202004,MS,28051,Holmes County,20160503,2266
202004,MS,28043,Grenada County,20180718,4361
202004,MS,28057,Itawamba County,20190822,1055
202004,MS,28109,Pearl River County,20200220,3919
202004,MS,28009,Benton County,20200312,898
202004,MT,30017,Custer County,20180821,5017
202004,MT,30059,Meagher County,20190722,1041
202004,MT,30001,Beaverhead County,20200124,5869
202004,MT,30037,Golden Valley County,20180702,533
202004,MT,30071,Phillips County,20180815,2078
202004,MT,30039,Granite County,20190813,3625
202004,MT,30103,Treasure County,20180807,242
202004,MT,30021,Dawson County,20191122,4488
202004,MT,30093,Silver Bow County,20200410,16318
202004,MT,30095,Stillwater County,20200309,3045
202004,ME,23027,Waldo County,20200316,9167
202004,ME,23007,Franklin County,20200309,3969
202004,MI,26083,Keweenaw County,20180406,2657
202004,MI,26067,Ionia County,20190927,18946
202004,MI,26049,Genesee County,20200302,221241
202004,MI,26045,Eaton County,20200319,53609
202004,MI,26055,Grand Traverse County,20200325,70056
202004,MI,26033,Chippewa County,20170302,6887
202004,MI,26097,Mackinac County,20191030,4792
202004,MI,26155,Shiawassee County,20200306,10566
202004,MI,26079,Kalkaska County,20200320,8667
202004,MI,26123,Newaygo County,20190916,11530
202004,MI,26121,Muskegon County,20200306,87905
202004,MI,26069,Iosco County,20200318,485
202004,MI,26059,Hillsdale County,20200327,19402
202004,MI,26095,Luce County,20170308,924
202004,MI,26061,Houghton County,20190917,18084
202004,MI,26073,Isabella County,20200131,10269
202004,MI,26037,Clinton County,20200313,22406
202004,MI,26149,St. Joseph County,20200320,14092
202004,MI,26005,Allegan County,20200326,40338
202004,MN,27125,Red Lake County,20190726,634
202004,MN,27069,Kittson County,20190917,239
202004,MN,27041,Douglas County,20200309,9939
202004,MN,27099,Mower County,20200312,19338
202004,MN,27039,Dodge County,20200317,11607
202004,MN,27139,Scott County,20200326,105909
202004,MN,27159,Wadena County,20200408,10123
202004,MN,27133,Rock County,20190906,5004
202004,MN,27019,Carver County,20200221,73148
202004,MN,27055,Houston County,20200320,9983
202004,MN,27067,Kandiyohi County,20200403,17234
202004,MN,27141,Sherburne County,20200409,68078
202004,MN,27107,Norman County,20190709,1762
202004,MN,27033,Cottonwood County,20190911,8074
202004,MN,27115,Pine County,20200305,28648
202004,MN,27015,Brown County,20200320,12511
202004,MN,27087,Mahnomen County,20190807,450
202004,MN,27167,Wilkin County,20200306,1359
202004,MN,27103,Nicollet County,20200317,11023
202004,MN,27023,Chippewa County,20200325,3597
202004,MN,27059,Isanti County,20200403,29211
202004,MO,29011,Barton County,20181009,1353
202004,MO,29153,Ozark County,20190916,5
202004,MO,29089,Howard County,20200124,25
202004,MO,29023,Butler County,20200310,22959
202004,MO,29225,Webster County,20200331,250
202004,MO,29171,Putnam County,20180614,1224
202004,MO,29185,St. Clair County,20190830,1085
202004,MO,29135,Moniteau County,20191127,5245
202004,MO,29205,Shelby County,20200129,25
202004,MO,29109,Lawrence County,20200228,7088
202004,MO,29219,Warren County,20200311,135
202004,MO,29051,Cole County,20200318,2184
202004,MO,29087,Holt County,20131127,1176
202004,MO,29139,Montgomery County,20180831,30
202004,MO,29065,Dent County,20190416,7555
202004,MO,29161,Phelps County,20190802,15624
202004,MO,29157,Perry County,20191115,4739
202004,MO,29021,Buchanan County,20200220,76190
202004,MO,29019,Boone County,20200309,65398
202004,MO,29091,Howell County,20200319,25891
202004,MO,29037,Cass County,20200325,51272
202004,MO,29189,St. Louis County,20200406,880077
202004,MO,29199,Scotland County,20160101,172
202004,MO,29217,Vernon County,20190123,13774
202004,MO,29005,Atchison County,20191216,61
202004,MO,29143,New Madrid County,20191231,2981
202004,MO,29121,Macon County,20200228,2195
202004,MO,29095,Jackson County,20200325,713280
202004,MS,28103,Noxubee County,20160107,488
202004,MS,28023,Clarke County,20190430,6322
202004,MS,28067,Jones County,20200207,5141
202004,MS,28041,Greene County,20160101,34
202004,MS,28001,Adams County,20181102,1740
202004,MS,28115,Pontotoc County,20191211,64
202004,MS,28085,Lincoln County,20200130,8207
202004,MS,28075,Lauderdale County,20200325,11190
202004,MS,28065,Jefferson Davis County,20151020,322
202004,MS,28015,Carroll County,20171120,2745
202004,MS,28005,Amite County,20190227,1388
202004,MS,28123,Scott County,20200116,2905
202004,MS,28013,Calhoun County,20121220,471
202004,MS,28007,Attala County,20190306,30
202004,MS,28131,Stone County,20190626,755
202004,MS,28095,Monroe County,20191218,8814
202004,MS,28089,Madison County,20200312,68679
202004,MS,28113,Pike County,20200311,8984
202004,MS,28033,DeSoto County,20200409,140660
202004,MT,30041,Hill County,20170622,5159
202004,MT,30015,Chouteau County,20180815,1168
202004,MT,30035,Glacier County,20190813,3268
202004,MT,30067,Park County,20190826,13467
202004,MT,30109,Wibaux County,20180801,199
202004,MT,30101,Toole County,20190828,3101
202004,MT,30047,Lake County,20200319,20058
202004,MT,30011,Carter County,20180810,277
202004,MT,30025,Fallon County,20170621,1212
202004,MT,30007,Broadwater County,20190815,4489
202004,MT,30043,Jefferson County,20200310,7730
202004,MT,30031,Gallatin County,20200319,69738
202004,NC,37079,Greene County,20200213,6961
202004,NC,37017,Bladen County,20200302,4438
202004,NC,37039,Cherokee County,20200303,22800
202004,NC,37161,Rutherford County,20200305,24724
202004,NC,37103,Jones County,20200310,2115
202004,NC,37073,Gates County,20200317,1842
202004,NC,37113,Macon County,20200319,43069
202004,NC,37101,Johnston County,20200407,221975
202004,NC,37111,McDowell County,20200311,6256
202004,NC,37089,Henderson County,20200318,81924
202004,NC,37117,Martin County,20200324,4901
202004,NC,37057,Davidson County,20200401,128470
202004,NC,37147,Pitt County,20200409,177792
202004,NC,37163,Sampson County,20200219,23638
202004,NC,37143,Perquimans County,20200311,4833
202004,NC,37139,Pasquotank County,20200313,16238
202004,NC,37027,Caldwell County,20200318,44288
202004,NC,37001,Alamance County,20200327,114218
202004,NC,37093,Hoke County,20200403,34847
202004,NC,37045,Cleveland County,20200409,27322
202004,NC,37013,Beaufort County,20200228,14548
202004,NC,37091,Hertford County,20200312,9788
202004,NC,37159,Rowan County,20200317,41243
202004,NC,37125,Moore County,20200324,57333
202004,NC,37105,Lee County,20200403,40582
202004,NC,37051,Cumberland County,20200409,303359
202004,ND,38057,Mercer County,20200115,62
202004,ND,38049,McHenry County,20191025,1227
202004,ND,38077,Richland County,20200131,6976
202004,ND,38063,Nelson County,20180802,19
202004,ND,38091,Steele County,20190805,267
202004,ND,38009,Bottineau County,20191220,1004
202004,ND,38025,Dunn County,20190131,96
202004,ND,38071,Ramsey County,20191231,2632
202004,NE,31051,Dixon County,20170522,2096
202004,NE,31091,Hooker County,20180601,46
202004,NE,31027,Cedar County,20181102,1760
202004,NE,31017,Brown County,20191205,1747
202004,NE,31045,Dawes County,20200203,5086
202004,NE,31177,Washington County,20200302,8505
202004,NE,31149,Rock County,20180731,543
202004,NE,31171,Thomas County,20180801,427
202004,NE,31033,Cheyenne County,20181026,8124
202004,NE,31007,Banner County,20190926,108
202004,NE,31101,Keith County,20200211,7971
202004,NE,31131,Otoe County,20200309,8849
202004,NE,31117,McPherson County,20070731,6
202004,NE,31029,Chase County,20180607,2453
202004,NE,31077,Greeley County,20180807,1384
202004,NE,31175,Valley County,20181015,2190
202004,NE,31003,Antelope County,20191029,2416
202004,NE,31023,Butler County,20200303,2752
202004,NE,31079,Hall County,20200406,26989
202004,NE,31083,Harlan County,20180730,2424
202004,NE,31031,Cherry County,20181108,2169
202004,NE,31121,Merrick County,20191106,2962
202004,NE,31067,Gage County,20200309,15120
202004,NH,33007,Coos County,20200309,11301
202004,NH,33001,Belknap County,20200306,40087
202004,NH,33015,Rockingham County,20200313,151643
202004,NJ,34035,Somerset County,20200303,246774
202004,NJ,34039,Union County,20200325,321881
202004,NJ,34011,Cumberland County,20200302,95404
202004,NJ,34007,Camden County,20200306,364524
202004,NJ,34003,Bergen County,20200311,490749
202004,NM,35059,Union County,20170000,1119
202004,NM,35029,Luna County,20200221,6529
202004,NM,35041,Roosevelt County,20200310,5172
202004,NM,35009,Curry County,20200214,16811
202004,NM,35057,Torrance County,20190729,1969
202004,NM,35035,Otero County,20200228,29401
202004,NV,32033,White Pine County,20190824,4578
202004,NV,32015,Lander County,20200228,3598
202004,NV,32001,Churchill County,20200121,17398
202004,NV,32003,Clark County,20200401,3532406
202004,NY,36045,Jefferson County,20200211,47512
202004,NY,36063,Niagara County,20200313,103459
202004,NY,36119,Westchester County,20200318,455753
202004,NY,36061,New York County,20200410,418101
202004,NY,36041,Hamilton County,20190404,7421
202004,NY,36103,Suffolk County,20200303,1125089
202004,NY,36051,Livingston County,20200311,27893
202004,NY,36077,Otsego County,20200318,27396
202004,NY,36069,Ontario County,20191212,57837
202004,NY,36029,Erie County,20200305,374848
202004,NY,36083,Rensselaer County,20200313,65840
202004,NY,36073,Orleans County,20200327,19498
202004,NY,36027,Dutchess County,20200306,203236
202004,NY,36107,Tioga County,20200306,21422
202004,NY,36095,Schoharie County,20200312,17862
202004,NY,36043,Herkimer County,20200326,29834
202004,OH,39157,Tuscarawas County,20191231,52399
202004,OH,39029,Columbiana County,20200226,52540
202004,OH,39081,Jefferson County,20200306,24790
202004,OH,39031,Coshocton County,20200313,16153
202004,OH,39099,Mahoning County,20200320,172776
202004,OH,39151,Stark County,20200331,382517
202004,OH,39127,Perry County,20191224,14710
202004,OH,39107,Mercer County,20200225,33392
202004,OH,39059,Guernsey County,20200310,34738
202004,OH,39119,Muskingum County,20200316,56608
202004,OH,39133,Portage County,20200327,135740
202004,OH,39115,Morgan County,20191227,9384
202004,OH,39123,Ottawa County,20200221,37542
202004,OH,39165,Warren County,20200306,185525
202004,OH,39037,Darke County,20200316,34906
202004,OH,39167,Washington County,20200318,39371
202004,OH,39061,Hamilton County,20200325,1054385
202004,OH,39045,Fairfield County,20200409,108779
202004,OH,39007,Ashtabula County,20200204,59630
202004,OH,39095,Lucas County,20200305,375166
202004,OH,39097,Madison County,20200312,23536
202004,OH,39009,Athens County,20200317,31691
202004,OK,40129,Roger Mills County,20190731,694
202004,OK,40021,Cherokee County,20191231,15853
202004,OK,40107,Okfuskee County,20200305,3006
202004,OK,40101,Muskogee County,20200309,10225
202004,OK,40089,McCurtain County,20200312,7250
202004,OK,40007,Beaver County,20190621,1497
202004,OK,40139,Texas County,20190816,7420
202004,OK,40149,Washita County,20200213,5167
202004,OK,40085,Love County,20200303,4543
202004,OK,40115,Ottawa County,20200311,16404
202004,OK,40087,McClain County,20200324,19848
202004,OK,40005,Atoka County,20190801,2634
202004,OK,40015,Caddo County,20200224,9749
202004,OK,40017,Canadian County,20200312,130410
202004,OK,40121,Pittsburg County,20200316,21670
202004,OK,40127,Pushmataha County,20190912,2448
202004,OK,40141,Tillman County,20200306,4963
202004,OK,40009,Beckham County,20200313,12455
202004,OK,40013,Bryan County,20200318,17985
202004,OR,41055,Sherman County,20191209,65
202004,OR,41011,Coos County,20200320,60865
202004,OR,41035,Klamath County,20200318,63922
202004,OR,41043,Linn County,20200327,79188
202004,OR,41001,Baker County,20191115,11321
202004,OR,41009,Columbia County,20200401,35169
202004,OR,41059,Umatilla County,20200320,45070
202004,OR,41005,Clackamas County,20200406,350976
202004,PA,42053,Forest County,20160000,7987
202004,PA,42105,Potter County,20200305,15789
202004,PA,42005,Armstrong County,20200309,37046
202004,PA,42015,Bradford County,20200319,27075
202004,PA,42047,Elk County,20191126,5131
202004,PA,42037,Columbia County,20200304,39486
202004,PA,42095,Northampton County,20200309,221386
202004,PA,42119,Union County,20200320,18200
202004,PA,42061,Huntingdon County,20200310,30149
202004,PA,42121,Venango County,20200311,41871
202004,PA,42041,Cumberland County,20200403,158411
202004,PA,42087,Mifflin County,20191210,25948
202004,PA,42025,Carbon County,20200309,44176
202004,PA,42031,Clarion County,20200310,22157
202004,PA,42029,Chester County,20200316,370708
202004,PA,42049,Erie County,20200319,194250
202004,PA,42043,Dauphin County,20200406,185509
202004,RI,44009,Washington County,20200330,60681
202004,SC,45075,Orangeburg County,20200303,49713
202004,SC,45091,York County,20200327,211704
202004,SC,45025,Chesterfield County,20191206,29260
202004,SC,45005,Allendale County,20200206,2265
202004,SC,45035,Dorchester County,20200303,176654
202004,SC,45043,Georgetown County,20200323,72805
202004,SC,45039,Fairfield County,20191024,12997
202004,SC,45007,Anderson County,20200320,338694
202004,SC,45021,Cherokee County,20200323,18183
202004,SC,45001,Abbeville County,20200121,17794
202004,SC,45019,Charleston County,20200316,407833
202004,SD,46067,Hutchinson County,20170508,6
202004,SD,46015,Brule County,20200213,232
202004,SD,46073,Jerauld County,20170428,13
202004,SD,46101,Moody County,20200228,3
202004,SD,46029,Codington County,20190326,17407
202004,SD,46093,Meade County,20200407,1088
202004,SD,46061,Hanson County,20081128,1
202004,SD,46047,Fall River County,20151118,10
202004,SD,46111,Sanborn County,20180202,327
202004,SD,46033,Custer County,20190513,5228
202004,SD,46135,Yankton County,20200228,3513
202004,TN,47121,Meigs County,20200302,5670
202004,TN,47107,McMinn County,20200316,32955
202004,TN,47105,Loudon County,20200320,43002
202004,TN,47127,Moore County,20200325,3746
202004,TN,47113,Madison County,20200327,64983
202004,TN,47185,White County,20200406,17911
202004,TN,47017,Carroll County,20200214,15960
202004,TN,47167,Tipton County,20200304,38230
202004,TN,47059,Greene County,20200320,49404
202004,TN,47055,Giles County,20200325,16910
202004,MT,30075,Powder River County,20190612,554
202004,MT,30051,Liberty County,20190806,632
202004,MT,30111,Yellowstone County,20200310,117366
202004,MT,30019,Daniels County,20180801,870
202004,MT,30089,Sanders County,20200206,7889
202004,MT,30053,Lincoln County,20200313,14386
202004,NC,37121,Mitchell County,20200303,4342
202004,NC,37009,Ashe County,20200313,21703
202004,NC,37025,Cabarrus County,20200320,146142
202004,NC,37155,Robeson County,20200327,30524
202004,NC,37127,Nash County,20200406,70379
202004,NC,37041,Chowan County,20190904,15401
202004,NC,37011,Avery County,20200310,12731
202004,NC,37177,Tyrrell County,20200313,618
202004,NC,37015,Bertie County,20200319,18639
202004,NC,37065,Edgecombe County,20200325,23659
202004,NC,37183,Wake County,20200407,1399534
202004,NC,37099,Jackson County,20200304,39213
202004,NC,37003,Alexander County,20200313,6502
202004,NC,37195,Wilson County,20200317,18997
202004,NC,37185,Warren County,20200318,13892
202004,NC,37069,Franklin County,20200330,43181
202004,NC,37033,Caswell County,20200408,7527
202004,NC,37135,Orange County,20200409,123938
202004,NC,37149,Polk County,20200219,6379
202004,NC,37167,Stanly County,20200302,49742
202004,NC,37173,Swain County,20200304,8875
202004,NC,37123,Montgomery County,20200306,8906
202004,NC,37043,Clay County,20200312,8452
202004,NC,37165,Scotland County,20200318,13726
202004,NC,37081,Guilford County,20200403,371119
202004,ND,38045,LaMoure County,20181231,1189
202004,ND,38067,Pembina County,20191114,1599
202004,ND,38013,Burke County,20180730,63
202004,ND,38011,Bowman County,20191015,41
202004,ND,38029,Emmons County,20190422,271
202004,ND,38053,McKenzie County,20191113,2549
202004,ND,38035,Grand Forks County,20200324,51472
202004,ND,38061,Mountrail County,20181207,973
202004,ND,38015,Burleigh County,20200323,29849
202004,NE,31093,Howard County,20180524,3390
202004,NE,31161,Sheridan County,20180801,973
202004,NE,31059,Fillmore County,20180817,1875
202004,NE,31151,Saline County,20190913,1335
202004,NE,31099,Kearney County,20200107,1869
202004,NE,31109,Lancaster County,20200306,144491
202004,NE,31155,Saunders County,20200313,11744
202004,NE,31061,Franklin County,20170515,1106
202004,NE,31173,Thurston County,20180803,1047
202004,NE,31053,Dodge County,20190225,23786
202004,NE,31055,Douglas County,20200124,331141
202004,NE,31179,Wayne County,20200310,5016
202004,NE,31135,Perkins County,20170906,1668
202004,NE,31129,Nuckolls County,20180802,997
202004,NE,31041,Custer County,20180831,3645
202004,NE,31043,Dakota County,20190724,3430
202004,NE,31157,Scotts Bluff County,20200228,21108
202004,NE,31159,Seward County,20200310,13022
202004,NE,31071,Garfield County,20180409,1292
202004,NE,31143,Polk County,20180710,3034
202004,NE,31133,Pawnee County,20191004,1404
202004,NE,31167,Stanton County,20191231,2505
202004,NE,31127,Nemaha County,20200212,4506
202004,NH,33003,Carroll County,20200327,24005
202004,NH,33009,Grafton County,20200305,29399
202004,NJ,34013,Essex County,20200318,381395
202004,NJ,34019,Hunterdon County,20200204,94549
202004,NJ,34033,Salem County,20200309,43048
202004,NJ,34041,Warren County,20200117,72530
202004,NJ,34025,Monmouth County,20200312,512399
202004,NJ,34001,Atlantic County,20200316,254787
202004,NM,35025,Lea County,20191230,11791
202004,NM,35027,Lincoln County,20200224,16242
202004,NM,35013,Dona Ana County,20200318,104425
202004,NM,35055,Taos County,20190715,4
202004,NM,35006,Cibola County,20191223,5135
202004,NM,35007,Colfax County,20200302,2508
202004,NM,35028,Los Alamos County,20200318,10022
202004,NV,32019,Lyon County,20200316,59609
202004,NV,32011,Eureka County,20191217,1643
202004,NV,32007,Elko County,20200318,37791
202004,NY,36105,Sullivan County,20200109,52853
202004,NY,36033,Franklin County,20200309,21358
202004,NY,36037,Genesee County,20200313,23441
202004,NY,36021,Columbia County,20200402,29015
202004,NY,36057,Montgomery County,20200302,19224
202004,NY,36087,Rockland County,20200306,130369
202004,NY,36017,Chenango County,20200312,23849
202004,NY,36023,Cortland County,20200316,22162
202004,NY,36117,Wayne County,20200214,43634
202004,NY,36089,St. Lawrence County,20200306,49114
202004,NY,36071,Orange County,20200319,282539
202004,NY,36005,Bronx County,20200410,216736
202004,NY,36015,Chemung County,20190405,45412
202004,NY,36019,Clinton County,20200306,32545
202004,NY,36067,Onondaga County,20200316,189354
202004,NY,36085,Richmond County,20200324,237488
202004,OH,39033,Crawford County,20191231,49753
202004,OH,39113,Montgomery County,20200306,766282
202004,OH,39069,Henry County,20200312,21099
202004,OH,39149,Shelby County,20200320,26022
202004,OH,39065,Hardin County,20200106,14709
202004,OH,39147,Seneca County,20200226,25127
202004,OH,39087,Lawrence County,20200311,40805
202004,OH,39001,Adams County,20200316,30089
202004,OH,39047,Fayette County,20200407,18015
202004,OH,39175,Wyandot County,20200131,20904
202004,OH,39109,Miami County,20200304,82426
202004,OH,39013,Belmont County,20200311,55501
202004,OH,39155,Trumbull County,20200316,132757
202004,OH,39041,Delaware County,20200324,247986
202004,OH,39015,Brown County,20200403,41458
202004,OH,39121,Noble County,20180123,1788
202004,OH,39073,Hocking County,20200129,19437
202004,OH,39083,Knox County,20200304,33777
202004,OH,39171,Williams County,20200310,21909
202004,OH,39003,Allen County,20200319,96519
202004,OH,39137,Putnam County,20200327,29796
202004,OK,40025,Cimarron County,20190528,876
202004,OK,40003,Alfalfa County,20190802,3595
202004,OK,40097,Mayes County,20191231,20454
202004,OK,40037,Creek County,20200219,42887
202004,OK,40095,Marshall County,20200310,12646
202004,OK,40143,Tulsa County,20200316,614203
202004,OK,40061,Haskell County,20200116,4988
202004,OK,40093,Major County,20200310,3302
202004,OK,40019,Carter County,20200316,23837
202004,OK,40055,Greer County,20190725,3842
202004,OK,40137,Stephens County,20200203,26996
202004,OK,40069,Johnston County,20200304,3249
202004,OK,40111,Okmulgee County,20200313,15334
202004,OK,40147,Washington County,20200317,43082
202004,OK,40151,Woods County,20181024,5971
202004,OK,40001,Adair County,20191122,1051
202004,OK,40039,Custer County,20200203,15293
202004,OK,40073,Kingfisher County,20200309,8216
202004,OK,40135,Sequoyah County,20200309,12811
202004,OK,40125,Pottawatomie County,20200407,38461
202004,OR,41027,Hood River County,20200305,16131
202004,OR,41047,Marion County,20200325,202344
202004,OR,41003,Benton County,20200402,56825
202004,OR,41015,Curry County,20200306,8295
202004,OR,41053,Polk County,20200327,58884
202004,OR,41061,Union County,20191230,7379
202004,OR,41065,Wasco County,20200110,20983
202004,OR,41019,Douglas County,20200326,67040
202004,PA,42073,Lawrence County,20200221,73269
202004,PA,42011,Berks County,20200305,279035
202004,PA,42109,Snyder County,20200317,6938
